-60.009,-60.489,-60.542,-60.297,-59.881,-59.411,-59.006,-58.786,-58.869,-59.272,-59.868,-60.502,-61.025,-61.374,-61.615,-61.835,-62.119,-62.507,-62.969,-63.466,-63.959,-64.405,-64.755,-64.959,-64.966,-64.778,-64.471,-64.136,-63.86,-63.673,-63.518,-63.325,-63.026,-62.589,-62.043,-61.422,-60.762,-60.091,-59.422,-58.77,-58.146,-57.564,-57.037,-56.578,-56.199,-55.891,-55.61,-55.307,-54.935,-54.472,-53.933,-53.341,-52.717,-52.172,-51.948,-52.309,-53.514,-55.542,-57.961,-60.267,-61.968,-62.859,-63.159,-63.157,-63.133,-63.206,-63.252,-63.106,-62.611,-61.743,-60.686,-59.656,-58.863,-58.407,-58.222,-58.215,-58.293,-58.372,-58.372,-58.213,-57.822,-57.279,-56.905,-57.063,-58.102,-60.076,-62.597,-65.195,-67.418,-69.058,-70.271,-71.278,-72.29,-73.39,-74.476,-75.41,-76.063,-76.406,-76.57,-76.71,-76.978,-77.394,-77.789,-77.959,-77.708,-77.019,-76.14,-75.369,-74.992,-75.125,-75.624,-76.3,-76.973,-77.536,-77.995,-78.376,-78.702,-78.996,-79.28,-79.578,-79.912,-80.279,-80.639,-80.944,-81.146,-81.223,-81.183,-81.042,-80.815,-80.501,-80.08,-79.528,-78.82,-77.99,-77.148,-76.422,-75.936,-75.696,-75.537,-75.264,-74.688,-73.802,-72.871,-72.206,-72.11,-72.646,-73.524,-74.391,-74.904,-74.928,-74.627,-74.22,-73.919,-73.817,-73.832,-73.855,-73.778,-73.563,-73.269,-72.973,-72.752,-72.648,-72.662,-72.787,-73.014,-73.313,-73.616,-73.852,-73.948,-73.869,-73.629,-73.253,-72.765,-72.203,-71.635,-71.129,-70.755,-70.522,-70.353,-70.156,-69.841,-69.378,-68.821,-68.241,-67.705,-67.241,-66.817,-66.392,-65.923,-65.405,-64.878,-64.393,-63.999,-63.708,-63.479,-63.264,-63.014,-62.711,-62.38,-62.054,-61.765,-61.519,-61.288,-61.036,-60.728,-60.343,-59.88,-59.338,-58.72,-58.035,-57.306,-56.558,-55.815,-55.086,-54.348,-53.579,-52.753,-51.851,-50.858,-49.761,-48.547,-47.209,-45.752,-44.182,-42.505,-40.738,-38.911,-37.059,-35.214,-33.402,-31.632,-29.912,-28.25,-26.661,-25.173,-23.815,-22.616,-21.599,-20.781,-20.178,-19.803,-19.64,-19.623,-19.678,-19.731,-19.758,-19.808,-19.942,-20.217,-20.633,-21.098,-21.507,-21.754,-21.736,-21.349,-20.433,-19.558,-19.539,-19.547,-19.547
-59.58,-60.388,-60.597,-60.382,-59.903,-59.313,-58.767,-58.417,-58.416,-58.801,-59.439,-60.169,-60.835,-61.35,-61.734,-62.024,-62.257,-62.47,-62.707,-63.013,-63.429,-63.937,-64.426,-64.767,-64.836,-64.613,-64.231,-63.848,-63.618,-63.585,-63.623,-63.582,-63.311,-62.769,-62.064,-61.335,-60.714,-60.256,-59.899,-59.562,-59.165,-58.675,-58.129,-57.573,-57.053,-56.583,-56.131,-55.657,-55.122,-54.512,-53.849,-53.162,-52.478,-51.925,-51.768,-52.304,-53.818,-56.265,-59.114,-61.745,-63.556,-64.302,-64.273,-63.849,-63.397,-63.1,-62.869,-62.567,-62.065,-61.34,-60.528,-59.79,-59.286,-59.072,-59.059,-59.13,-59.172,-59.104,-58.891,-58.503,-57.913,-57.231,-56.763,-56.857,-57.847,-59.78,-62.277,-64.881,-67.15,-68.871,-70.167,-71.222,-72.212,-73.213,-74.157,-74.952,-75.508,-75.814,-75.975,-76.117,-76.363,-76.734,-77.1,-77.308,-77.209,-76.78,-76.191,-75.642,-75.328,-75.333,-75.571,-75.93,-76.299,-76.62,-76.907,-77.19,-77.495,-77.844,-78.258,-78.753,-79.347,-80.01,-80.642,-81.134,-81.375,-81.336,-81.101,-80.776,-80.46,-80.192,-79.909,-79.532,-78.985,-78.265,-77.469,-76.715,-76.119,-75.704,-75.365,-74.969,-74.393,-73.635,-72.877,-72.335,-72.219,-72.571,-73.19,-73.832,-74.26,-74.368,-74.243,-74.008,-73.781,-73.617,-73.484,-73.335,-73.123,-72.842,-72.543,-72.288,-72.136,-72.116,-72.214,-72.408,-72.674,-72.98,-73.273,-73.498,-73.601,-73.55,-73.342,-72.983,-72.476,-71.86,-71.229,-70.682,-70.318,-70.151,-70.069,-69.937,-69.624,-69.092,-68.444,-67.804,-67.293,-66.952,-66.707,-66.46,-66.118,-65.653,-65.13,-64.633,-64.24,-63.974,-63.766,-63.534,-63.198,-62.736,-62.21,-61.699,-61.279,-60.976,-60.742,-60.518,-60.247,-59.895,-59.469,-58.98,-58.438,-57.853,-57.232,-56.581,-55.909,-55.21,-54.465,-53.65,-52.743,-51.736,-50.643,-49.483,-48.271,-47.002,-45.633,-44.115,-42.4,-40.488,-38.45,-36.368,-34.323,-32.369,-30.516,-28.768,-27.132,-25.61,-24.206,-22.921,-21.758,-20.73,-19.866,-19.201,-18.766,-18.557,-18.519,-18.587,-18.697,-18.835,-19.06,-19.447,-20.064,-20.898,-21.811,-22.644,-23.239,-23.44,-23.089,-21.956,-20.803,-20.774,-20.785,-20.785
-59.358,-60.261,-60.541,-60.374,-59.925,-59.349,-58.803,-58.441,-58.418,-58.779,-59.405,-60.15,-60.873,-61.482,-61.961,-62.306,-62.513,-62.615,-62.693,-62.843,-63.154,-63.626,-64.126,-64.494,-64.578,-64.346,-63.947,-63.562,-63.364,-63.399,-63.522,-63.552,-63.315,-62.764,-62.038,-61.309,-60.745,-60.407,-60.203,-60.011,-59.717,-59.27,-58.718,-58.124,-57.552,-57.024,-56.509,-55.965,-55.35,-54.654,-53.911,-53.163,-52.452,-51.911,-51.81,-52.446,-54.103,-56.725,-59.743,-62.498,-64.35,-65.039,-64.874,-64.261,-63.592,-63.081,-62.676,-62.279,-61.8,-61.22,-60.628,-60.132,-59.838,-59.768,-59.83,-59.909,-59.893,-59.722,-59.408,-58.978,-58.457,-57.955,-57.702,-57.952,-58.952,-60.725,-62.963,-65.298,-67.373,-69.005,-70.27,-71.287,-72.174,-72.987,-73.705,-74.291,-74.708,-74.968,-75.145,-75.329,-75.603,-75.984,-76.38,-76.682,-76.784,-76.66,-76.397,-76.103,-75.883,-75.791,-75.801,-75.875,-75.977,-76.093,-76.239,-76.437,-76.709,-77.074,-77.547,-78.145,-78.881,-79.713,-80.507,-81.116,-81.398,-81.316,-80.99,-80.572,-80.207,-79.951,-79.733,-79.458,-79.034,-78.435,-77.733,-77.014,-76.363,-75.81,-75.301,-74.768,-74.146,-73.447,-72.795,-72.336,-72.211,-72.446,-72.894,-73.382,-73.739,-73.881,-73.851,-73.711,-73.525,-73.326,-73.112,-72.871,-72.595,-72.293,-72.005,-71.775,-71.647,-71.64,-71.739,-71.924,-72.173,-72.457,-72.736,-72.965,-73.102,-73.115,-72.985,-72.697,-72.236,-71.635,-70.996,-70.433,-70.059,-69.892,-69.814,-69.685,-69.366,-68.82,-68.16,-67.525,-67.049,-66.774,-66.607,-66.431,-66.135,-65.682,-65.151,-64.64,-64.244,-63.988,-63.792,-63.557,-63.189,-62.663,-62.06,-61.478,-61.013,-60.696,-60.47,-60.259,-59.991,-59.628,-59.189,-58.699,-58.183,-57.655,-57.108,-56.532,-55.919,-55.255,-54.517,-53.681,-52.723,-51.643,-50.47,-49.243,-47.998,-46.729,-45.373,-43.855,-42.102,-40.104,-37.944,-35.721,-33.53,-31.435,-29.445,-27.561,-25.787,-24.127,-22.588,-21.179,-19.908,-18.801,-17.909,-17.287,-16.992,-17.008,-17.218,-17.487,-17.684,-17.781,-17.902,-18.197,-18.811,-19.763,-20.885,-21.976,-22.839,-23.278,-23.095,-22.01,-20.818,-20.786,-20.798,-20.797
-59.275,-60.103,-60.388,-60.281,-59.927,-59.46,-59.014,-58.724,-58.724,-59.057,-59.631,-60.331,-61.048,-61.695,-62.232,-62.62,-62.824,-62.862,-62.837,-62.864,-63.056,-63.428,-63.852,-64.172,-64.241,-64.022,-63.653,-63.299,-63.123,-63.164,-63.287,-63.327,-63.122,-62.628,-61.974,-61.321,-60.821,-60.532,-60.361,-60.193,-59.913,-59.476,-58.932,-58.349,-57.791,-57.282,-56.782,-56.24,-55.607,-54.875,-54.092,-53.316,-52.605,-52.096,-52.042,-52.718,-54.392,-56.998,-59.983,-62.706,-64.542,-65.235,-65.077,-64.452,-63.733,-63.136,-62.646,-62.21,-61.777,-61.338,-60.94,-60.639,-60.49,-60.493,-60.564,-60.606,-60.523,-60.284,-59.95,-59.597,-59.302,-59.158,-59.284,-59.808,-60.852,-62.406,-64.263,-66.181,-67.925,-69.364,-70.518,-71.434,-72.158,-72.726,-73.165,-73.5,-73.754,-73.962,-74.167,-74.414,-74.751,-75.179,-75.642,-76.072,-76.4,-76.594,-76.666,-76.638,-76.531,-76.37,-76.189,-76.021,-75.9,-75.851,-75.886,-76.015,-76.249,-76.598,-77.078,-77.704,-78.492,-79.391,-80.257,-80.928,-81.248,-81.175,-80.839,-80.4,-80.015,-79.751,-79.547,-79.318,-78.985,-78.513,-77.932,-77.289,-76.624,-75.962,-75.298,-74.622,-73.924,-73.236,-72.641,-72.235,-72.111,-72.279,-72.625,-73.015,-73.316,-73.459,-73.463,-73.364,-73.196,-72.983,-72.735,-72.46,-72.166,-71.869,-71.595,-71.373,-71.231,-71.184,-71.226,-71.35,-71.547,-71.798,-72.067,-72.316,-72.508,-72.607,-72.581,-72.397,-72.026,-71.488,-70.884,-70.328,-69.93,-69.716,-69.585,-69.414,-69.083,-68.562,-67.949,-67.365,-66.929,-66.674,-66.511,-66.328,-66.018,-65.55,-65.004,-64.482,-64.079,-63.822,-63.629,-63.401,-63.039,-62.521,-61.926,-61.355,-60.905,-60.606,-60.393,-60.183,-59.895,-59.495,-59.011,-58.489,-57.967,-57.464,-56.963,-56.441,-55.878,-55.248,-54.526,-53.685,-52.699,-51.569,-50.335,-49.047,-47.749,-46.442,-45.054,-43.502,-41.705,-39.647,-37.411,-35.095,-32.796,-30.573,-28.427,-26.352,-24.342,-22.407,-20.584,-18.914,-17.438,-16.21,-15.306,-14.804,-14.782,-15.195,-15.821,-16.405,-16.7,-16.646,-16.465,-16.427,-16.794,-17.646,-18.799,-20.022,-21.089,-21.773,-21.848,-21.012,-19.96,-19.929,-19.939,-19.939
-59.268,-59.908,-60.151,-60.11,-59.89,-59.589,-59.306,-59.141,-59.192,-59.494,-59.989,-60.606,-61.272,-61.919,-62.485,-62.907,-63.123,-63.138,-63.055,-62.993,-63.067,-63.306,-63.604,-63.834,-63.871,-63.685,-63.38,-63.083,-62.92,-62.923,-62.989,-62.993,-62.813,-62.412,-61.885,-61.348,-60.912,-60.618,-60.4,-60.172,-59.852,-59.41,-58.891,-58.356,-57.86,-57.418,-56.981,-56.489,-55.884,-55.155,-54.367,-53.593,-52.909,-52.448,-52.434,-53.108,-54.703,-57.155,-59.959,-62.532,-64.306,-65.041,-64.987,-64.476,-63.832,-63.253,-62.756,-62.329,-61.963,-61.655,-61.419,-61.267,-61.214,-61.241,-61.283,-61.267,-61.122,-60.846,-60.539,-60.319,-60.3,-60.555,-61.092,-61.909,-63.004,-64.334,-65.795,-67.271,-68.651,-69.855,-70.852,-71.624,-72.148,-72.442,-72.582,-72.652,-72.737,-72.89,-73.125,-73.446,-73.86,-74.357,-74.907,-75.475,-76.027,-76.522,-76.908,-77.134,-77.145,-76.945,-76.617,-76.26,-75.967,-75.798,-75.755,-75.834,-76.028,-76.342,-76.79,-77.39,-78.158,-79.047,-79.915,-80.603,-80.955,-80.926,-80.636,-80.229,-79.85,-79.567,-79.344,-79.126,-78.858,-78.505,-78.059,-77.512,-76.86,-76.114,-75.313,-74.498,-73.711,-73.002,-72.429,-72.055,-71.939,-72.079,-72.374,-72.708,-72.968,-73.092,-73.094,-73,-72.837,-72.623,-72.374,-72.1,-71.814,-71.528,-71.26,-71.025,-70.838,-70.715,-70.666,-70.702,-70.835,-71.055,-71.328,-71.615,-71.875,-72.07,-72.156,-72.09,-71.83,-71.387,-70.848,-70.316,-69.889,-69.6,-69.377,-69.136,-68.791,-68.32,-67.791,-67.288,-66.893,-66.625,-66.413,-66.169,-65.807,-65.307,-64.747,-64.217,-63.808,-63.544,-63.349,-63.13,-62.8,-62.334,-61.804,-61.297,-60.9,-60.636,-60.437,-60.219,-59.901,-59.451,-58.914,-58.345,-57.8,-57.302,-56.826,-56.34,-55.813,-55.213,-54.51,-53.675,-52.676,-51.514,-50.237,-48.897,-47.549,-46.194,-44.758,-43.155,-41.301,-39.178,-36.869,-34.474,-32.087,-29.761,-27.478,-25.209,-22.926,-20.646,-18.454,-16.445,-14.711,-13.347,-12.449,-12.113,-12.433,-13.324,-14.437,-15.375,-15.755,-15.478,-14.88,-14.369,-14.339,-14.951,-16.013,-17.274,-18.49,-19.415,-19.804,-19.349,-18.564,-18.536,-18.544,-18.544
-59.278,-59.67,-59.845,-59.865,-59.791,-59.68,-59.587,-59.57,-59.684,-59.954,-60.359,-60.871,-61.461,-62.083,-62.658,-63.107,-63.347,-63.369,-63.266,-63.148,-63.122,-63.224,-63.383,-63.51,-63.518,-63.381,-63.161,-62.937,-62.783,-62.723,-62.697,-62.634,-62.464,-62.165,-61.781,-61.37,-60.987,-60.653,-60.34,-60.009,-59.624,-59.177,-58.703,-58.243,-57.837,-57.488,-57.137,-56.718,-56.166,-55.473,-54.711,-53.97,-53.336,-52.938,-52.961,-53.603,-55.056,-57.261,-59.785,-62.126,-63.8,-64.592,-64.699,-64.383,-63.901,-63.422,-62.986,-62.615,-62.328,-62.136,-62.024,-61.977,-61.979,-62.003,-62.004,-61.933,-61.743,-61.457,-61.195,-61.1,-61.306,-61.868,-62.712,-63.744,-64.873,-66.032,-67.189,-68.321,-69.401,-70.388,-71.217,-71.82,-72.128,-72.15,-72.003,-71.824,-71.748,-71.848,-72.108,-72.498,-72.989,-73.558,-74.194,-74.89,-75.636,-76.384,-77.035,-77.476,-77.599,-77.389,-76.97,-76.487,-76.085,-75.846,-75.762,-75.811,-75.972,-76.239,-76.63,-77.165,-77.864,-78.687,-79.505,-80.172,-80.546,-80.581,-80.37,-80.031,-79.679,-79.377,-79.121,-78.89,-78.667,-78.42,-78.1,-77.653,-77.026,-76.218,-75.303,-74.365,-73.49,-72.744,-72.174,-71.817,-71.716,-71.853,-72.133,-72.445,-72.679,-72.779,-72.761,-72.655,-72.49,-72.286,-72.052,-71.794,-71.52,-71.237,-70.954,-70.68,-70.424,-70.205,-70.052,-69.997,-70.073,-70.281,-70.581,-70.924,-71.262,-71.548,-71.736,-71.78,-71.634,-71.299,-70.843,-70.35,-69.897,-69.521,-69.191,-68.866,-68.505,-68.098,-67.671,-67.262,-66.905,-66.603,-66.31,-65.972,-65.539,-65.004,-64.433,-63.905,-63.493,-63.218,-63.015,-62.808,-62.52,-62.129,-61.691,-61.275,-60.947,-60.721,-60.532,-60.301,-59.952,-59.459,-58.876,-58.267,-57.698,-57.193,-56.726,-56.258,-55.753,-55.174,-54.488,-53.661,-52.657,-51.478,-50.173,-48.802,-47.423,-46.038,-44.565,-42.91,-40.98,-38.759,-36.342,-33.844,-31.377,-28.986,-26.619,-24.203,-21.673,-19.045,-16.462,-14.09,-12.089,-10.599,-9.7263,-9.5749,-10.243,-11.6,-13.176,-14.437,-14.867,-14.335,-13.281,-12.25,-11.766,-12.069,-12.969,-14.205,-15.524,-16.672,-17.396,-17.394,-16.951,-16.928,-16.933,-16.933
-59.246,-59.385,-59.48,-59.551,-59.612,-59.679,-59.766,-59.889,-60.063,-60.301,-60.617,-61.023,-61.532,-62.116,-62.69,-63.16,-63.432,-63.482,-63.389,-63.249,-63.155,-63.148,-63.191,-63.234,-63.229,-63.154,-63.03,-62.883,-62.739,-62.608,-62.477,-62.331,-62.154,-61.936,-61.674,-61.367,-61.016,-60.624,-60.202,-59.763,-59.319,-58.883,-58.474,-58.109,-57.804,-57.547,-57.278,-56.932,-56.443,-55.805,-55.1,-54.42,-53.861,-53.537,-53.595,-54.189,-55.469,-57.381,-59.573,-61.639,-63.184,-64.027,-64.308,-64.22,-63.951,-63.632,-63.317,-63.041,-62.846,-62.744,-62.713,-62.727,-62.755,-62.771,-62.745,-62.644,-62.44,-62.165,-61.938,-61.898,-62.177,-62.819,-63.734,-64.806,-65.927,-67.023,-68.076,-69.08,-70.024,-70.875,-71.556,-71.985,-72.084,-71.863,-71.474,-71.089,-70.879,-70.929,-71.203,-71.643,-72.194,-72.821,-73.527,-74.319,-75.201,-76.124,-76.956,-77.551,-77.768,-77.578,-77.13,-76.6,-76.161,-75.907,-75.821,-75.865,-76.003,-76.223,-76.544,-76.993,-77.593,-78.315,-79.048,-79.667,-80.051,-80.151,-80.033,-79.778,-79.468,-79.159,-78.872,-78.624,-78.429,-78.263,-78.044,-77.68,-77.079,-76.227,-75.225,-74.192,-73.244,-72.464,-71.889,-71.546,-71.461,-71.611,-71.897,-72.207,-72.432,-72.516,-72.481,-72.364,-72.2,-72.008,-71.791,-71.544,-71.266,-70.958,-70.628,-70.287,-69.944,-69.625,-69.377,-69.252,-69.301,-69.53,-69.888,-70.307,-70.724,-71.085,-71.348,-71.474,-71.423,-71.192,-70.826,-70.383,-69.915,-69.459,-69.025,-68.618,-68.243,-67.9,-67.575,-67.256,-66.93,-66.581,-66.196,-65.758,-65.252,-64.688,-64.119,-63.603,-63.194,-62.908,-62.695,-62.494,-62.246,-61.931,-61.586,-61.26,-60.995,-60.798,-60.61,-60.364,-59.993,-59.479,-58.877,-58.253,-57.672,-57.161,-56.691,-56.225,-55.726,-55.156,-54.478,-53.655,-52.648,-51.459,-50.143,-48.768,-47.396,-46.027,-44.556,-42.863,-40.833,-38.45,-35.849,-33.192,-30.637,-28.233,-25.869,-23.408,-20.717,-17.802,-14.87,-12.167,-9.9319,-8.3501,-7.5248,-7.5483,-8.5083,-10.23,-12.149,-13.63,-14.056,-13.269,-11.8,-10.299,-9.3939,-9.3905,-10.109,-11.287,-12.673,-14.013,-15.055,-15.518,-15.44,-15.423,-15.425,-15.425
-59.115,-59.046,-59.072,-59.173,-59.331,-59.53,-59.75,-59.977,-60.191,-60.4,-60.641,-60.959,-61.398,-61.947,-62.518,-63.006,-63.312,-63.403,-63.343,-63.215,-63.101,-63.042,-63.028,-63.038,-63.051,-63.051,-63.021,-62.947,-62.814,-62.624,-62.4,-62.169,-61.959,-61.772,-61.573,-61.318,-60.968,-60.517,-60.008,-59.494,-59.028,-58.637,-58.316,-58.055,-57.842,-57.651,-57.433,-57.134,-56.7,-56.133,-55.509,-54.921,-54.457,-54.217,-54.311,-54.855,-55.959,-57.578,-59.438,-61.221,-62.618,-63.483,-63.91,-64.036,-63.992,-63.875,-63.727,-63.586,-63.486,-63.444,-63.446,-63.475,-63.512,-63.537,-63.523,-63.442,-63.268,-63.021,-62.788,-62.671,-62.766,-63.127,-63.74,-64.582,-65.627,-66.824,-68.081,-69.296,-70.37,-71.225,-71.811,-72.083,-71.998,-71.596,-71.042,-70.523,-70.222,-70.231,-70.499,-70.956,-71.532,-72.189,-72.927,-73.76,-74.694,-75.681,-76.582,-77.246,-77.523,-77.384,-76.981,-76.494,-76.1,-75.894,-75.848,-75.914,-76.046,-76.227,-76.481,-76.838,-77.33,-77.936,-78.567,-79.12,-79.495,-79.647,-79.612,-79.442,-79.186,-78.89,-78.594,-78.337,-78.159,-78.041,-77.881,-77.563,-76.974,-76.093,-75.038,-73.946,-72.957,-72.162,-71.591,-71.262,-71.194,-71.359,-71.657,-71.977,-72.21,-72.3,-72.271,-72.162,-72.009,-71.829,-71.615,-71.354,-71.034,-70.656,-70.236,-69.794,-69.353,-68.946,-68.635,-68.484,-68.556,-68.856,-69.311,-69.828,-70.321,-70.726,-71.018,-71.177,-71.183,-71.034,-70.753,-70.367,-69.902,-69.392,-68.878,-68.407,-68.022,-67.73,-67.487,-67.237,-66.929,-66.535,-66.067,-65.544,-64.983,-64.41,-63.86,-63.369,-62.973,-62.681,-62.454,-62.25,-62.026,-61.764,-61.487,-61.221,-60.993,-60.801,-60.601,-60.34,-59.967,-59.471,-58.898,-58.302,-57.739,-57.23,-56.751,-56.272,-55.76,-55.182,-54.499,-53.669,-52.654,-51.458,-50.147,-48.801,-47.495,-46.215,-44.812,-43.114,-40.952,-38.313,-35.413,-32.506,-29.841,-27.487,-25.252,-22.898,-20.195,-17.117,-13.941,-10.997,-8.6054,-6.9916,-6.2356,-6.3961,-7.5281,-9.4209,-11.469,-12.994,-13.338,-12.338,-10.572,-8.7453,-7.544,-7.3108,-7.8795,-8.9979,-10.423,-11.911,-13.219,-14.095,-14.353,-14.342,-14.341,-14.341
-58.824,-58.648,-58.631,-58.736,-58.929,-59.178,-59.45,-59.712,-59.933,-60.115,-60.31,-60.577,-60.977,-61.508,-62.08,-62.586,-62.925,-63.058,-63.047,-62.968,-62.896,-62.873,-62.896,-62.953,-63.033,-63.114,-63.166,-63.151,-63.036,-62.816,-62.531,-62.229,-61.956,-61.723,-61.489,-61.202,-60.814,-60.319,-59.778,-59.262,-58.84,-58.542,-58.335,-58.177,-58.03,-57.857,-57.632,-57.33,-56.927,-56.434,-55.916,-55.446,-55.098,-54.948,-55.082,-55.586,-56.544,-57.919,-59.494,-61.022,-62.261,-63.096,-63.6,-63.88,-64.037,-64.138,-64.198,-64.223,-64.22,-64.2,-64.181,-64.181,-64.22,-64.291,-64.355,-64.365,-64.278,-64.072,-63.764,-63.376,-62.93,-62.517,-62.328,-62.571,-63.449,-64.968,-66.839,-68.723,-70.29,-71.35,-71.927,-72.077,-71.856,-71.361,-70.752,-70.199,-69.87,-69.846,-70.082,-70.509,-71.061,-71.699,-72.416,-73.213,-74.089,-74.998,-75.826,-76.448,-76.741,-76.685,-76.408,-76.066,-75.81,-75.719,-75.759,-75.877,-76.025,-76.185,-76.386,-76.665,-77.057,-77.555,-78.085,-78.563,-78.908,-79.079,-79.097,-78.994,-78.799,-78.547,-78.281,-78.043,-77.874,-77.759,-77.597,-77.271,-76.668,-75.77,-74.698,-73.598,-72.613,-71.837,-71.292,-70.988,-70.936,-71.107,-71.408,-71.737,-71.994,-72.126,-72.147,-72.083,-71.959,-71.784,-71.545,-71.225,-70.807,-70.296,-69.73,-69.152,-68.605,-68.14,-67.82,-67.71,-67.876,-68.312,-68.911,-69.551,-70.109,-70.515,-70.771,-70.895,-70.9,-70.795,-70.581,-70.256,-69.82,-69.297,-68.75,-68.247,-67.856,-67.592,-67.391,-67.174,-66.868,-66.439,-65.919,-65.349,-64.772,-64.219,-63.709,-63.261,-62.891,-62.599,-62.358,-62.138,-61.908,-61.655,-61.39,-61.13,-60.89,-60.668,-60.436,-60.164,-59.821,-59.397,-58.917,-58.412,-57.91,-57.422,-56.934,-56.428,-55.884,-55.276,-54.567,-53.714,-52.68,-51.474,-50.183,-48.908,-47.743,-46.655,-45.413,-43.755,-41.424,-38.409,-35.055,-31.773,-28.961,-26.734,-24.787,-22.743,-20.237,-17.187,-13.935,-10.894,-8.4661,-6.9052,-6.2427,-6.4751,-7.5974,-9.3773,-11.245,-12.567,-12.731,-11.594,-9.7259,-7.815,-6.5319,-6.2168,-6.7189,-7.8049,-9.2497,-10.828,-12.315,-13.493,-14.007,-14.001,-13.998,-13.998
-58.373,-58.203,-58.176,-58.258,-58.418,-58.629,-58.863,-59.089,-59.28,-59.44,-59.62,-59.88,-60.276,-60.808,-61.387,-61.909,-62.275,-62.449,-62.495,-62.493,-62.522,-62.621,-62.776,-62.96,-63.151,-63.319,-63.435,-63.464,-63.376,-63.164,-62.863,-62.511,-62.149,-61.793,-61.424,-61.02,-60.558,-60.046,-59.54,-59.102,-58.794,-58.63,-58.55,-58.483,-58.362,-58.149,-57.854,-57.497,-57.096,-56.678,-56.285,-55.959,-55.744,-55.694,-55.876,-56.363,-57.223,-58.426,-59.793,-61.116,-62.195,-62.942,-63.434,-63.781,-64.085,-64.395,-64.678,-64.887,-64.977,-64.948,-64.866,-64.809,-64.853,-65.014,-65.223,-65.392,-65.44,-65.28,-64.826,-63.986,-62.678,-61.052,-59.614,-58.933,-59.561,-61.593,-64.441,-67.399,-69.782,-71.231,-71.882,-71.953,-71.653,-71.159,-70.604,-70.115,-69.816,-69.771,-69.946,-70.296,-70.773,-71.343,-71.98,-72.664,-73.374,-74.071,-74.692,-75.169,-75.435,-75.486,-75.408,-75.302,-75.267,-75.349,-75.512,-75.711,-75.898,-76.061,-76.233,-76.456,-76.773,-77.181,-77.623,-78.025,-78.321,-78.475,-78.507,-78.444,-78.313,-78.139,-77.946,-77.754,-77.587,-77.425,-77.19,-76.791,-76.141,-75.235,-74.187,-73.133,-72.205,-71.489,-70.997,-70.731,-70.694,-70.857,-71.146,-71.479,-71.774,-71.982,-72.095,-72.112,-72.034,-71.854,-71.56,-71.135,-70.565,-69.869,-69.114,-68.376,-67.729,-67.24,-66.967,-66.965,-67.289,-67.914,-68.696,-69.473,-70.084,-70.45,-70.614,-70.638,-70.582,-70.476,-70.302,-70.035,-69.654,-69.168,-68.643,-68.149,-67.759,-67.488,-67.275,-67.044,-66.723,-66.282,-65.757,-65.197,-64.647,-64.139,-63.682,-63.281,-62.941,-62.657,-62.406,-62.161,-61.896,-61.602,-61.29,-60.975,-60.672,-60.387,-60.112,-59.839,-59.557,-59.257,-58.931,-58.573,-58.173,-57.727,-57.234,-56.69,-56.097,-55.437,-54.679,-53.784,-52.716,-51.497,-50.24,-49.072,-48.116,-47.307,-46.31,-44.735,-42.208,-38.716,-34.78,-31.018,-28.029,-25.993,-24.472,-22.919,-20.804,-17.973,-14.825,-11.857,-9.5481,-8.1657,-7.6566,-7.9154,-8.8392,-10.188,-11.518,-12.349,-12.21,-11.019,-9.2663,-7.5429,-6.4229,-6.1959,-6.7282,-7.8144,-9.2568,-10.857,-12.418,-13.757,-14.428,-14.425,-14.42,-14.42
